Page,User,Rating,Comment,Timestamp
12,Novia Chyntia,4.8,"First impression waktu pake botol pertama gils bagus bgttt, kulit jd alus, pori2 kecil, berasa bener2 ilang sel kulit matinya. Buat beruntusan jg bagus bgt cepet ilangnya. Wanginya biasa aja sih, bukan wangi seger gitu, tp kaya wangi obat gitu tipis2. Nah karna botol pertama bagus bgt, akhirnya repurchase tapiii setelah botol kedua ini ntah kenapa ga se wow waktu botol pertama huhu apaka salah kulitku yg membadak?🥲",2025-05-21 14:43:21
12,Chrisne Ap,5.0,"I SAID YES YES YESSSSSSS for this productttt. bangga dan seneng bgt ada produk lokal yg klaimnya beneran ngaruh di kulit aku huhu 😭😭. aku pake ini udah sebulanan ini dan gaada reaksi negatif di kulit. clekit-clekit juga engga sama sekali, bahkan di pertama kali pemakaian kayak b aja gitu kayak di oles air biasaaa padahal ini pemakaian exfo toner pertama kali. sejauh ini dia ngefek bgt menyamarkan bekas jerawat. di minggu awal2 emg purging, tp di minggu ke 3-4 udah engga samsek malah bikin kulit tambah glow dan kerasa bersihhhhh bgt. btw aku pakenya selang-seling sama sheet mask yaa. rep? of course yesssss. i rate 100000000/100 for avoskin! ❤🧡💛💚💙",2025-05-21 14:43:21
12,Maulida Aisyah,4.5,Izinkan saya mereview produk avoskin yang bener bener bantu aku ngempesin jerawat ya. Disini produknya bagus banget. Awal keracunan gara-gara temen yang awalnya bopeng jadi mulus rekom in ini. Padahal udah hopeless tapi ternyata alhamdulillah progress makek avoskin. Padahal udah banyak banget uang yang aku habis in buat beli produk lain tp gaada yg cocok tapi karena ini toner efektif nya harus dibarengi rangkaian serum juga,2025-05-21 14:43:21
12,Iin Valentina,5.0,"(+) Teksturnya cair, sedikit ada tingling sensation ketika digunakan tapi tetep aman karena tidak menimbulkan efek iritasi apapun di kulit, aromanya sedikit kaya kopi tetapi tidak terlalu menyengat, efektif untuk menghilangkan bruntusan, merawat, menyembuhkan jerawat, dan membantu menghilangkan dark spot di wajah. Efek generalnya produk ini membantu merawat dan menghaluskan kulit sehingga terlihat lebih halus, sehat dan kenyal. // Efek awal penggunaan selalu ada feel tingling sensation dan jadi kemerahan, tapi overall aman dan tidak menimbulkan efek iritasi apapun. // Disarankan untuk menggunakan hydrating essence dan moisturizer setelah menggunakan produk ini. // Overall produk ini superr duperrr recommended! Pokoknya kalau kulit wajah mulai berulah, pasti langsung pakai toner ini untuk nyembuhinnya.",2025-05-21 14:43:21
13,Nurina Khirunnisa,4.5,"Aku sudah pakai toner ini sekitar 1 bulan tiap 2-3 hari sekali. Tujuan utama aku pakai toner ini adalah menghilangkan flek-flek dan milia di wajahku yang cukup membandel. Sampai saat ini, manfaat yang aku rasakan adalah wajah semakin halus dan kenyal serta pori-pori tersamarkan. Memang butuh waktu lama untuk menghilangkan problem wajahku ini. Tapi aku sudah cukup puas dengan hasilnya sekarang. Pemakaiannya juga awet, tidak perlu terlalu banyak. Kekurangan produk ini yang paling tidak aku suka adalah baunya saat diaplikasikan ke wajah mirip dengan bau muntah. Mungkin karena mengandung asam tinggi sehingga ketika bereaksi dengan kulit mengeluarkan bau tersebut. Tapi aku akan tetap memakai produk ini karena tidak ada efek negatif untuk wajahku.",2025-05-21 14:43:25
13,Widya Pemila,4.8,"Masalah kulitku yg paling utama adalah sebum berlebih, pori tersumbat and ofc acnes. Bertahun-tahun trial error cari produk utk merawat pori tp lebih banyak gagalnya. Dulu pakai elshe, awalnya oke tapi alkoholnya terlalu kenceng dan kulitku pun ngga bisa kasih toleransi lg. Pertama coba avoskin yang trial pakenya seminggu sekali. Bagus banget membersihkan pori. Sempat purging seminggu tapi seterusnya syalala komedo dan jerawat jadi jarang muncul. However utk menyeimbangkan eksfoliasi aku lagi cari produk yg menguatkan skin barrier sih.",2025-05-21 14:43:25
13,Lizia Aulia,4.0,"Produk ini sama kayak namanya, menurut aku adalah miracle. Awal pakai saat aku breakout jerawat di rahang dan dahi, tapi 2 minggu kemudian jerawat hempas walau masih sisa bekasnya dan agak menghitam (mungkin salah aku, karena masih malas pakai sunscreen karena di rumah). aha bha nya cukup tinggi, jadi aku pakai selang 2 hari (1 hari pakai-2 hari nggak). Awal pakai bakal ada efek cekit-cekit tapi setelah 3-4x udah ilang kok, irit juga kalau pakai varian 100ml aku bisa 3 bulan lebih, karena emang pakainya gak setiap hari juga.",2025-05-21 14:43:25
13,Virda Damayanti,4.5,"pake toner ini +- 3,5 bulan dan hasilnya bagus banget buat mengatasi kulit aku yg tbtb berjerawat banyak banget! kalau lg banyak jerawat mateng dia bikin cekit2 tp masih sangat bisa ditoleransi, reaksi dikulit aku emang bikin purging dan ngga lama +-2minggu udah selesai dan bruntusan beberapa hari aja udah kempes. Aromanya ngga ganggu samsek menurut aku. Bekas jerawat juga pudar banget! ngga lupa dia bikin glowing setelah pemakaian lebih dari 3 minggu dan semua intinya harus sabar🤍 kalo aku wajib repurchase lagi! karna emang bagus banget!",2025-05-21 14:43:25
13,Nadya Setyabudi,5.0,"hasilnya bagus, jd lebih cerah n glowing. agak keras, jd jgn digosok atau garuk klo pake yg refining, bs cepet merah/ lecet. tp cepet ngeringin jerawat, dan memudarkan noda2 samar di muka",2025-05-21 14:43:25
13,Risma Apriani,4.3,"Exfoliating Toner kedua yang pernah aku coba. Dari segi tekstur produk ini nggak terlalu thick kayak exfo toner yang sebelumnya aku pakai. Bentuknya cair banget dan gak berbau yang menyengat gitu. Pas diaplikasiin ke wajah, kalau wajah aku lagi ada jerawatnya pasti berasa tingling sensationnya. Gak lama sih, nggak sampai semenit efek cekat-cekitnya juga udah hilang. Aku aplikasiinnya cukup pakai kapas, dan agak kaget karena dia ini exfo toner tapi di kapas nggak ada bekas-bekas kotoran di wajah yang nempel. Karena exfo toner yang sebelumnya aku pakai, setiap habis diaplikasiin pasti kapasnya selalu jadi dekil. Tapi setelah pemakaian sebulan aku mulai ngerasain efek dari toner ini sih. Yang biasanya setiap bulan pasti selalu muncul jerawat-jerawat kecil yang mendem, sekarang udah nggak sering muncul. Beruntusan yang ada di dahi juga mulai berkurang. Di bagian pipi, yang sebelumnya pori-pori aku besar banget dan ada komedonya, sekarang juga udah mulai bersih. Akum au coba dulu habisin satu botol dan liat kedepannya kayak gimana lagi, tapi kayaknya bakalan repurchase lagi.",2025-05-21 14:43:25
14,Swiandi Kumalasari,4.8,"Gilllss ni produk sering sold outnya. Makanya pas available langsung cus beli karena penasaran. Dan wooowwww baru 4x pakai udah berasa banget efeknya. Jujur awalnya takut banget bakal bereaksi di kulit sensitif aku. Ternyata gak doongg. Love. Botolnya plastik yang gak terlalu bulky. Tekstur tonernya cenderung agak kental dan agak susah ngeluarin dari botolnya. Harus sedikit di ""guncang"". Lebih enak klo botolnya bisa sedikit dipencet untuk ngebantu cairannya keluar. Gak ada aroma apapun. Aku pakai ini seminggu 2x (pagi dan malam). Kondisi kulit aku sebelumnya sedikit beruntusan dan kering di beberapa bagian. Setelah pakai ini 4x, bruntusannya hilang!!!! dan keringnya udah gak kayak kerupuk lagi. Tapi aku kombinasi juga ya pemakaian toner ini dengan serum dan moisturizer lain. Sekarang mau coba pakai toner ini seminggu 4x.",2025-05-21 14:43:30
14,Reza Setyawati,5.0,Hai fellas Toner avoskin ini bagus banget di kulit aku! Entah kenapa pori2 aku mengecil setelah pkai ini dan komedo ku hempas. Toner ini juga buat jerawat aku kempes dalam semalam aja huhu sukaaa kemasannya botol platik gitu dan cair ya teksturnya. Intinya so far bagus banget sih tonernya. So in luv,2025-05-21 14:43:30
14,Salma Zubaidah,4.5,"Aku pakai ini dari awal Juni, habis sebulan sepertinya dan bagi aku ini booster banget sih untuk serumbya yg refining juga, bener2 bikin jerawat hilang, muka lumayan bersihh, tapi agak ngeringin kalau ga pake PHTE nya karena tipe kulitku emang kering",2025-05-21 14:43:30
14,Elsa Hudiana,3.5,"Aku baru pake beberapa kali sih. Pas pertama pake, cekit cekit gitu, perih sekali. Terus lama-lama wajahku breakout. Di Aku kayaknya kurang cocok deh.",2025-05-21 14:43:30
14,Afifah H,4.8,"Exfo toner yang cukup gentle dengan kandungan yang komplit AHA BHA dan PHA, sangat cukup melembabkan. Benar-benar membersihkan pori-pori dan mengurangi blackhead di bagian hidung. Kandungan wichhazel, aloevera dan niacinemide nya membuat dia meninggalkan kesan lembab di kulit. Mungkin akan sedikit tingling di bagian area yang berjerawat, tapi cepat juga mengeringkan jerawat. So far, dia exfo paling ngaruh di wajah aku. Love it!!! Yakin bakal repurchase 💛",2025-05-21 14:43:30
14,Sela Melanda,5.0,"ini adalah exfoliating toner pertama aku dan ternyata bagus bgt untuk beruntusan dan jerawat mendem huhu super luv❤️❤️❤️ aku udah breakout selama kurang lebih 6 bulanan, keadaan kulit aku penuh beruntusan dan jerawat mendem yang gak mateng-mateng. setelah liat2 base kecantikan, masalah kulit aku bisa diatasi pakai exfoliating toner yang mana aku belum pernah coba sama sekali. sempet ragu, tp akhirnya ttp aku coba. DAN TERNYATAAA COCOK BGT DI AKU😭😭😭 beruntusan aku hilangggg. jerawat mendem pada mateng dan mengempes. jadi tinggal bekasnya aja nih. thankyou bgt avoskin udah nyiptain produk holy grail ini. bakal terus repurchase sih karena udah cocok bgt. good job avoskin👍🏼",2025-05-21 14:43:30
15,Heppy Esti,5.0,Kalo ada bintang 10 aku kasoh bintang 10. Please ini holigrail aku. Buat muka sehat sama pori2 mengecil. Muka jadi cerahan sama clogepores hilang dong. 💜,2025-05-21 14:43:34
15,Vera Destarina,5.0,"Please HOLYgrail aku 💚💜💚💜💚 toner aha bha pertama. Karna yg 100 ml sold makanya beli yg kemasan 20 ml. Ukurannya mini bgt😅😅 tapi kalo untuk travelling cocok bgt biar ga susah bawa gede2. Teksturenya cair. Aromanya juga ga nganggu. Aku pakein dikapas pertama kali setelah cuci muka. Komedo hitam, putih sama yg bentukannya kayak kulit ayam lama2 ilang. Btw aku udah mau 1 thun pake ini. Kulit aku lebih sehat dan jerawat jarang muncul. Dullnes juga udah hempas dan lebih bright. Brand lokal punya wajib beli👍👍💜💚",2025-05-21 14:43:34
15,Dhara Nabila,3.5,ini sebenernya bagus bangetttt si buat ngangkat sel kulit mati gt tapi di aku ga cocok malah jadi beruntusan huhuhu pedahal sukaaa bgt soalnya beneran ngangkat kotoran dimuka kalau ada yg mau preloved boleh dm aku aja ya @dharanabilaa aku belinya di shopee di store avoskin nya,2025-05-21 14:43:35
15,Bianca A,4.3,"Aku coba produk ini di combine sama serumnya. Urutan pake produk ini aku mulai dari exfo toner - serum - hydrating toner dst. Ternyata, lebih memberikan hasil tingling yg lebih kencang. Aku pernah tanya cara pakai produk ini, Avoskin via instagram jawab dm aku bahwa cara yg aku lakuin udah bener. Oh iya, aku pake 3x seminggu. Awal2 sensasi tingling nya intense banget, tapi sekarang udah nggak tapi aku masih belum berani naikin intensitas pemakaian. Pagi nya, wajah aku bener2 glowing dan bersih. Super luv! ❤️",2025-05-21 14:43:35
15,Alin Safitri,5.0,"Sebelumnya pernah coba exfo toner brand lain, cuma sampe skrg blm kasih efek yg signifikan. Akhirnya aku coba beli toner ini yg travel size. Texture nya cair dan wanginya kaya wangi lemon gitu. Untuk packaging kayak dari botol plastik gitu jadi ya enteng dan gak bakal takut pecah. Tapi si lubangnya agak kecil jadi susah buat nuangin produknya ke kapas. Awal pemakaian tuh rasanya cekat cekit bgt. Kerasa banget kalo si kulit wajah aku lagi ‘diobati’. Baru sekali pemakaian efeknya udh kerasa. Jerawat di wajah aku mulai ngempesin dan calon jerawat gak jadi muncul. Btw aku pake nya 3x sehari pas malem aja",2025-05-21 14:43:35
15,Shilpa Juliannery,5.0,"So far pakai ini udah hampir 4 bulan dan memang bikin muka keliatan cerah, white head juga berkurang dan yg jelas sih hidung jadi halus banget. Tonernya bau acidnya berasa tapi ga terlalu menyengat jadi masih nyaman, pertama dipake emang agak cekit cekit apalagi kalo ada jerawat tp it's ok setelah itu nggak berasa kok 👍👍",2025-05-21 14:43:35
16,Heppy Esti,5.0,Kalo ada bintang 10 aku kasoh bintang 10. Please ini holigrail aku. Buat muka sehat sama pori2 mengecil. Muka jadi cerahan sama clogepores hilang dong. 💜,2025-05-21 14:43:39
16,Vera Destarina,5.0,"Please HOLYgrail aku 💚💜💚💜💚 toner aha bha pertama. Karna yg 100 ml sold makanya beli yg kemasan 20 ml. Ukurannya mini bgt😅😅 tapi kalo untuk travelling cocok bgt biar ga susah bawa gede2. Teksturenya cair. Aromanya juga ga nganggu. Aku pakein dikapas pertama kali setelah cuci muka. Komedo hitam, putih sama yg bentukannya kayak kulit ayam lama2 ilang. Btw aku udah mau 1 thun pake ini. Kulit aku lebih sehat dan jerawat jarang muncul. Dullnes juga udah hempas dan lebih bright. Brand lokal punya wajib beli👍👍💜💚",2025-05-21 14:43:39
16,Dhara Nabila,3.5,ini sebenernya bagus bangetttt si buat ngangkat sel kulit mati gt tapi di aku ga cocok malah jadi beruntusan huhuhu pedahal sukaaa bgt soalnya beneran ngangkat kotoran dimuka kalau ada yg mau preloved boleh dm aku aja ya @dharanabilaa aku belinya di shopee di store avoskin nya,2025-05-21 14:43:39
16,Bianca A,4.3,"Aku coba produk ini di combine sama serumnya. Urutan pake produk ini aku mulai dari exfo toner - serum - hydrating toner dst. Ternyata, lebih memberikan hasil tingling yg lebih kencang. Aku pernah tanya cara pakai produk ini, Avoskin via instagram jawab dm aku bahwa cara yg aku lakuin udah bener. Oh iya, aku pake 3x seminggu. Awal2 sensasi tingling nya intense banget, tapi sekarang udah nggak tapi aku masih belum berani naikin intensitas pemakaian. Pagi nya, wajah aku bener2 glowing dan bersih. Super luv! ❤️",2025-05-21 14:43:39
16,Alin Safitri,5.0,"Sebelumnya pernah coba exfo toner brand lain, cuma sampe skrg blm kasih efek yg signifikan. Akhirnya aku coba beli toner ini yg travel size. Texture nya cair dan wanginya kaya wangi lemon gitu. Untuk packaging kayak dari botol plastik gitu jadi ya enteng dan gak bakal takut pecah. Tapi si lubangnya agak kecil jadi susah buat nuangin produknya ke kapas. Awal pemakaian tuh rasanya cekat cekit bgt. Kerasa banget kalo si kulit wajah aku lagi ‘diobati’. Baru sekali pemakaian efeknya udh kerasa. Jerawat di wajah aku mulai ngempesin dan calon jerawat gak jadi muncul. Btw aku pake nya 3x sehari pas malem aja",2025-05-21 14:43:39
16,Shilpa Juliannery,5.0,"So far pakai ini udah hampir 4 bulan dan memang bikin muka keliatan cerah, white head juga berkurang dan yg jelas sih hidung jadi halus banget. Tonernya bau acidnya berasa tapi ga terlalu menyengat jadi masih nyaman, pertama dipake emang agak cekit cekit apalagi kalo ada jerawat tp it's ok setelah itu nggak berasa kok 👍👍",2025-05-21 14:43:39
17,Sasa Byby,2.5,"awalnya liat2 review bagus2 jadi tertarik belii. eh pas dipake ko malah jadi ada jerawat kecil2 gitu ya banyak:( terus dicoba lagi minggu depannya eh gatau nya sama aja gacocok. aku mau jual aja jadinya baru aku pake sekitar 4x masih banyak banget. aku jual 130rb aja, dari daerah Jakarta Selatan, yang minat bisa hubungin aku ya 0895378944876",2025-05-21 14:43:44
17,Angella Sdw,1.8,"Gacocok samaaa sekalii sama serum+tonernyaa, padahal udah berekspetasi tinggi buat produk ini. Mau saya jual aja, buat yang minat chat aja wa 081364110682 Isi masih 95persen, kayak difoto",2025-05-21 14:43:44
17,Mona Novita,5.0,Bener2 bikin cerah wajah dengan pemakaian rutin dan lembab disaat bamgun tidur juga gak bikin kering. Pokoknya produk ini bagus bgt buat mengangkat sel kuli mati. Pasti akan beli lagi sech setelah habis.,2025-05-21 14:43:44
17,Aurell Putri,4.8,"bagus banget!!!!!!!!!! aku udah pake kurang lebih 3 tahunan, dan masih tetep bagus sampe sekarang. walaupun awal2 pake aku sempet over exfoliasi, tapi pas udah ngerti cara pakenya malah jadi bagus banget!!. cuma sekarang aku kurang suka soalnya packagingnya kaca, kan kalau dulu plastik jadi gampang dibawa travelling, sekarang jadi rawan pecah, tapi overall bagus bangett😸😸😸",2025-05-21 14:43:44
17,Ninda Rahma,5.0,Produk ini menjadi salah satu produk kesukaan ku 😍 Sudah lumayan lama aku memakai produk ini efeknya di aku membantu banget menghilangkan jerawat dan bruntusan. Pokoknya bagus deh,2025-05-21 14:43:44
17,Himmah Fiddien,4.8,"Packaging aman, dari plastik jadi ringan dibawa dan tidak gampang pecah... pertama kali aplikasi agak cekit-cekit tetapi lama kelamaan terbiasa..hasil yang dirasakan kulit jadi lebih halus, komedo kecil-kecil kayak jatuh sendiri... harga agak pricey tetapi worth it sama hasilnya...",2025-05-21 14:43:44
18,Mala Syah,4.0,"tbh ya ini tuh dapet rekomen dari temen katanya bagus Untuk kulit beruntusan dan kulit ku beruntusan, nah jdnya aku coba dan lumayan lah ngilangin tekstur beruntusan. ini tuh ada kaya perih gitu karena mungkin skin barrier ku ga bagus, ini udh beli yg ke dua kali mau coba lagi udah agak lama ga skincare an lg",2025-05-21 14:43:48
18,Niva Vianda,5.0,"worth it banget!!! pake ini beruntusan berkurang, muka keliatan lebih bersih dan cerah, dan pori-pori jadi lebih kecil. habisnya juga lama, satu botol bisa 5-6 bulan jadi kehitungnya hemat banget",2025-05-21 14:43:49
